scenario,consensus,batch,tps,round_label,phase,rep,role,role_count,cpu_avg_mean,cpu_max_peak,mem_avg_mb_mean,mem_max_mb_peak,traffic_in_mb_sum,traffic_out_mb_sum,disk_write_mb_sum,disk_read_b_sum,tx_duration_s,traffic_in_mbps,traffic_out_mbps,disk_write_mb_per_s,succ,fail,throughput_tps,orderer_cpu_avg_per_tps,orderer_cpu_cluster_per_tps,orderer_mb_total_sum,orderer_mb_total_per_tx,orderer_mb_in_per_tx,orderer_mb_out_per_tx,orderer_bw_total_mbps,orderer_in_out_ratio
SmartBFT_b10_tps150,SmartBFT,10,150,submitEvidence,SUBMIT,5,orderer,4,2.7925,9.19,156.5,198.0,663.0,514.1,612.0,0.0,44.81927710843373,118.34193548387098,91.76408602150539,13.65483870967742,3348,5657,74.7,0.03738286479250334,0.14953145917001337,1177.1,0.35158303464755075,0.19802867383512546,0.15355436081242532,210.10602150537636,1.2896323672437269
SmartBFT_b10_tps200,SmartBFT,10,200,retrieveEvidenceAndLog,RETRIEVE,1,orderer,4,3.45,23.26,221.25,312.0,907.0,704.0,641.0,0.0,9.429735234215885,769.480777537797,597.2596112311015,67.97645788336933,926,11060,98.2,0.03513238289205703,0.14052953156822812,1611.0,1.7397408207343412,0.9794816414686826,0.7602591792656588,1366.7403887688986,1.2883522727272727
SmartBFT_b10_tps200,SmartBFT,10,200,retrieveEvidenceAndLog,RETRIEVE,2,orderer,4,4.092499999999999,22.37,224.5,315.0,900.0,849.0,644.0,0.0,6.327800829875518,1137.8360655737706,1073.3586885245902,101.77311475409836,610,11379,96.4,0.04245331950207468,0.1698132780082987,1749.0,2.8672131147540982,1.4754098360655739,1.3918032786885246,2211.194754098361,1.0600706713780919
SmartBFT_b10_tps200,SmartBFT,10,200,retrieveEvidenceAndLog,RETRIEVE,3,orderer,4,4.505,24.35,266.25,374.0,1028.0,822.0,617.0,0.0,5.072164948453608,1621.39837398374,1296.4878048780488,121.64430894308944,492,11504,97.0,0.046443298969072164,0.18577319587628865,1850.0,3.7601626016260163,2.089430894308943,1.670731707317073,2917.8861788617887,1.2506082725060828
SmartBFT_b10_tps200,SmartBFT,10,200,retrieveEvidenceAndLog,RETRIEVE,4,orderer,4,3.675,28.02,271.5,378.0,877.0,652.0,535.8,0.0,4.897540983606557,1432.5556485355648,1065.0242677824267,109.40184100418409,478,11442,97.6,0.03765368852459017,0.15061475409836067,1529.0,3.198744769874477,1.8347280334728033,1.3640167364016735,2497.579916317992,1.3450920245398774
SmartBFT_b10_tps200,SmartBFT,10,200,retrieveEvidenceAndLog,RETRIEVE,5,orderer,4,5.6125,40.72,299.25,440.0,1200.0,1250.0,456.0,0.0,2.6343519494204424,3644.1600000000003,3796.0000000000005,173.0976,250,11735,94.9,0.05914120126448893,0.2365648050579557,2450.0,9.8,4.8,5.0,7440.160000000001,0.96
SmartBFT_b10_tps200,SmartBFT,10,200,submitEvidence,SUBMIT,1,orderer,4,3.205,21.82,181.5,239.0,993.0,706.0,816.0,0.0,16.197183098591548,490.45565217391305,348.7026086956522,50.37913043478261,1610,10395,99.4,0.03224346076458753,0.1289738430583501,1699.0,1.0552795031055902,0.6167701863354037,0.43850931677018634,839.1582608695653,1.406515580736544
SmartBFT_b10_tps200,SmartBFT,10,200,submitEvidence,SUBMIT,2,orderer,4,3.8775,34.45,194.0,341.0,1108.0,854.0,816.0,0.0,8.384458077709612,1057.1941463414635,814.8409756097561,97.3229268292683,820,11185,97.8,0.03964723926380368,0.15858895705521472,1962.0,2.392682926829268,1.351219512195122,1.0414634146341464,1872.0351219512195,1.2974238875878221
SmartBFT_b10_tps200,SmartBFT,10,200,submitEvidence,SUBMIT,3,orderer,4,3.4675000000000002,33.36,201.5,360.0,1206.0,948.0,768.0,0.0,12.209889001009083,790.1791735537189,621.135867768595,62.8998347107438,1210,10793,99.1,0.034989909182643796,0.13995963673057518,2154.0,1.7801652892561983,0.996694214876033,0.7834710743801653,1411.3150413223138,1.2721518987341773
SmartBFT_b10_tps200,SmartBFT,10,200,submitEvidence,SUBMIT,4,orderer,4,3.8025,37.78,194.25,267.0,1120.0,876.0,778.0,0.0,9.959349593495935,899.6571428571428,703.6604081632653,78.11755102040817,980,11025,98.4,0.03864329268292683,0.15457317073170732,1996.0,2.036734693877551,1.1428571428571428,0.8938775510204081,1603.3175510204082,1.278538812785388
SmartBFT_b10_tps200,SmartBFT,10,200,submitEvidence,SUBMIT,5,orderer,4,3.91,41.15,190.0,313.0,1117.0,1027.0,816.0,0.0,9.285714285714286,962.3384615384615,884.8,87.87692307692306,910,11095,98.0,0.03989795918367347,0.15959183673469388,2144.0,2.356043956043956,1.2274725274725276,1.1285714285714286,1847.1384615384613,1.0876338851022396
SmartBFT_b10_tps50,SmartBFT,10,50,retrieveEvidenceAndLog,RETRIEVE,1,orderer,4,1.0125,1.51,147.25,155.0,136.2,100.61,165.2,0.0,62.086776859504134,17.5496306156406,12.96379101497504,2.660792013311148,3005,0,48.4,0.020919421487603305,0.08367768595041322,236.81,0.0788053244592346,0.04532445923460898,0.03348086522462562,30.51342163061564,1.353742172746248
SmartBFT_b10_tps50,SmartBFT,10,50,retrieveEvidenceAndLog,RETRIEVE,2,orderer,4,1.1225,1.64,146.5,156.0,136.5,100.84,165.2,0.0,62.086776859504134,17.58828618968386,12.993426955074876,2.660792013311148,3005,0,48.4,0.02319214876033058,0.09276859504132232,237.34,0.07898169717138104,0.0454242928452579,0.03355740432612313,30.581713144758737,1.3536295120983737
SmartBFT_b10_tps50,SmartBFT,10,50,retrieveEvidenceAndLog,RETRIEVE,3,orderer,4,1.0775000000000001,1.68,146.25,153.0,136.2,100.5,165.2,0.0,62.086776859504134,17.5496306156406,12.949617304492513,2.660792013311148,3005,0,48.4,0.02226239669421488,0.08904958677685952,236.7,0.07876871880199666,0.04532445923460898,0.03344425956738769,30.49924792013311,1.355223880597015
SmartBFT_b10_tps50,SmartBFT,10,50,retrieveEvidenceAndLog,RETRIEVE,4,orderer,4,1.2775,2.02,146.25,156.0,136.3,100.61000000000001,165.2,0.0,62.21532091097309,17.52622961730449,12.937006322795341,2.655294509151414,3005,0,48.3,0.026449275362318843,0.10579710144927537,236.91000000000003,0.07883860232945092,0.045357737104825296,0.03348086522462563,30.463235940099832,1.354736109730643
SmartBFT_b10_tps50,SmartBFT,10,50,retrieveEvidenceAndLog,RETRIEVE,5,orderer,4,1.2575,1.82,148.0,156.0,136.3,100.74000000000001,165.2,0.0,62.34439834024896,17.489943427620634,12.926903161397673,2.6497970049916804,3005,0,48.2,0.026089211618257262,0.10435684647302905,237.04000000000002,0.07888186356073212,0.045357737104825296,0.03352412645590683,30.416846589018306,1.3529878896168352
SmartBFT_b10_tps50,SmartBFT,10,50,submitEvidence,SUBMIT,1,orderer,4,1.0925,1.6,88.35,114.0,170.6,125.30000000000001,204.4,0.0,62.086776859504134,21.982136439267887,16.14514475873544,3.2921663893510815,3005,0,48.4,0.02257231404958678,0.09028925619834711,295.9,0.09846921797004991,0.0567720465890183,0.04169717138103162,38.12728119800333,1.3615323224261773
SmartBFT_b10_tps50,SmartBFT,10,50,submitEvidence,SUBMIT,2,orderer,4,1.1075,1.63,88.25,114.0,170.7,125.30000000000001,204.4,0.0,62.086776859504134,21.99502163061564,16.14514475873544,3.2921663893510815,3005,0,48.4,0.022882231404958677,0.09152892561983471,296.0,0.09850249584026623,0.056805324459234606,0.04169717138103162,38.14016638935108,1.3623304070231443
SmartBFT_b10_tps50,SmartBFT,10,50,submitEvidence,SUBMIT,3,orderer,4,1.1375000000000002,1.71,88.3,115.0,170.7,125.28000000000002,204.4,0.0,62.107438016528924,21.987704590818364,16.137197604790423,3.2910711909514307,3006,0,48.4,0.023502066115702484,0.09400826446280994,295.98,0.09846307385229541,0.05678642714570858,0.04167664670658683,38.12490219560878,1.3625478927203063
SmartBFT_b10_tps50,SmartBFT,10,50,submitEvidence,SUBMIT,4,orderer,4,1.16,1.64,87.75,114.0,170.9,125.5,204.4,0.0,62.236024844720504,21.967984031936126,16.132135728542913,3.2842714570858282,3006,0,48.3,0.02401656314699793,0.09606625258799172,296.4,0.09860279441117764,0.05685296074517632,0.04174983366600133,38.10011976047904,1.3617529880478088
SmartBFT_b10_tps50,SmartBFT,10,50,submitEvidence,SUBMIT,5,orderer,4,1.125,1.64,89.65,116.0,170.7,125.5,204.4,0.0,62.21532091097309,21.94957737104825,16.137504159733776,3.2853643926788685,3005,0,48.3,0.02329192546583851,0.09316770186335405,296.2,0.09856905158069883,0.056805324459234606,0.04176372712146423,38.08708153078203,1.3601593625498007
SmartBFT_b300_tps100,SmartBFT,300,100,retrieveEvidenceAndLog,RETRIEVE,1,orderer,4,2.0275,4.18,160.5,176.0,280.8,207.85999999999999,292.0,0.0,60.71789686552072,36.997328892589515,27.386982847626978,4.809125728559534,6005,0,98.9,0.0205005055611729,0.0820020222446916,488.65999999999997,0.08137552039966695,0.04676103247293922,0.03461448792672772,64.38431174021649,1.3509092658520159
SmartBFT_b300_tps100,SmartBFT,300,100,retrieveEvidenceAndLog,RETRIEVE,2,orderer,4,2.3975,5.79,163.75,179.0,294.5,221.39999999999998,292.0,0.0,62.48699271592092,37.70384679433805,28.34509908409658,4.672972522897585,6005,0,96.1,0.024947970863683663,0.09979188345473465,515.9,0.08591174021648626,0.04904246461282265,0.03686927560366361,66.04894587843464,1.330171635049684
SmartBFT_b300_tps100,SmartBFT,300,100,retrieveEvidenceAndLog,RETRIEVE,3,orderer,4,1.7325,4.43,161.0,177.0,275.2,202.45,292.4,0.0,60.77935222672065,36.22282764363031,26.64720732722731,4.81084429641965,6005,0,98.8,0.017535425101214575,0.0701417004048583,477.65,0.07954204829308908,0.04582847626977519,0.033713572023313904,62.87003497085762,1.3593479871573229
SmartBFT_b300_tps100,SmartBFT,300,100,retrieveEvidenceAndLog,RETRIEVE,4,orderer,4,1.9475,4.23,161.75,178.0,277.1,203.76,292.4,0.0,61.5266393442623,36.02992173189009,26.49388975853455,4.752412989175686,6005,0,97.6,0.019953893442622953,0.07981557377049181,480.86,0.08007660283097419,0.04614487926727727,0.03393172356369692,62.52381149042464,1.3599332548095802
SmartBFT_b300_tps100,SmartBFT,300,100,retrieveEvidenceAndLog,RETRIEVE,5,orderer,4,1.705,4.81,161.25,172.0,276.5,203.31,292.4,0.0,61.21304791029562,36.136086594504576,26.570805661948373,4.776759367194004,6005,0,98.1,0.017380224260958206,0.06952089704383282,479.81,0.07990174854288093,0.04604496253122398,0.03385678601165695,62.706892256452946,1.3599921302444542
SmartBFT_b300_tps100,SmartBFT,300,100,submitEvidence,SUBMIT,1,orderer,4,2.0875,4.48,122.75,172.0,358.0,265.6,370.0,0.0,61.02642276422764,46.930491257285595,34.817705245628645,6.062947543713572,6005,0,98.4,0.021214430894308942,0.08485772357723577,623.6,0.10384679433805162,0.05961698584512906,0.044229808492922566,81.74819650291424,1.3478915662650601
SmartBFT_b300_tps100,SmartBFT,300,100,submitEvidence,SUBMIT,2,orderer,4,2.065,4.37,122.25,176.0,362.3,269.6,370.4,0.0,61.90721649484536,46.81845129059118,34.83923397169026,5.983147377185679,6005,0,97.0,0.021288659793814432,0.08515463917525773,631.9000000000001,0.10522897585345548,0.0603330557868443,0.04489592006661116,81.65768526228143,1.3438427299703264
SmartBFT_b300_tps100,SmartBFT,300,100,submitEvidence,SUBMIT,3,orderer,4,1.8900000000000001,3.64,123.5,177.0,367.0,275.2,370.0,0.0,61.02642276422764,48.110308076602834,36.07617651956703,6.062947543713572,6005,0,98.4,0.01920731707317073,0.07682926829268293,642.2,0.10694421315570359,0.06111573688592839,0.04582847626977519,84.18648459616986,1.333575581395349
SmartBFT_b300_tps100,SmartBFT,300,100,submitEvidence,SUBMIT,4,orderer,4,2.8075,6.94,124.5,183.0,370.2,277.7,370.0,0.0,61.79012345679012,47.929990009990014,35.95396603396603,5.988011988011988,6006,0,97.2,0.028883744855967078,0.11553497942386831,647.9,0.10787545787545787,0.06163836163836164,0.04623709623709624,83.88395604395605,1.3330932661145123
SmartBFT_b300_tps100,SmartBFT,300,100,submitEvidence,SUBMIT,5,orderer,4,2.5675,5.88,123.25,177.0,357.5,265.3,370.0,0.0,61.02642276422764,46.86494587843464,34.77837801831807,6.062947543713572,6005,0,98.4,0.026092479674796745,0.10436991869918698,622.8,0.1037135720233139,0.059533721898417984,0.04417985012489592,81.64332389675272,1.3475310968714662
SmartBFT_b300_tps150,SmartBFT,300,150,retrieveEvidenceAndLog,RETRIEVE,1,orderer,4,1.98,6.09,162.75,184.0,412.6,303.18,436.0,0.0,61.3002042205582,53.84647640199889,39.56658922820655,7.1125374791782345,9005,0,146.9,0.0134785568413887,0.0539142273655548,715.78,0.0794869516935036,0.04581898945030539,0.03366796224319822,93.41306563020544,1.3609077115904744
SmartBFT_b300_tps150,SmartBFT,300,150,retrieveEvidenceAndLog,RETRIEVE,2,orderer,4,2.525,7.96,164.5,183.0,427.3,317.5,436.0,0.0,61.678082191780824,55.423253747917826,41.181565796779566,7.068961687951138,9005,0,146.0,0.017294520547945204,0.06917808219178082,744.8,0.08270960577456968,0.04745141588006663,0.03525818989450306,96.60481954469739,1.3458267716535435
SmartBFT_b300_tps150,SmartBFT,300,150,retrieveEvidenceAndLog,RETRIEVE,3,orderer,4,1.9675,5.28,167.75,191.0,423.4,313.9,436.0,0.0,61.63013698630137,54.96012447210491,40.74629917759501,7.0744609913314065,8998,0,146.0,0.013476027397260275,0.0539041095890411,737.3,0.08194043120693487,0.047054901089130914,0.03488553011780395,95.70642364969993,1.3488372093023258
SmartBFT_b300_tps150,SmartBFT,300,150,retrieveEvidenceAndLog,RETRIEVE,4,orderer,4,2.725,7.23,167.75,193.0,416.9,307.7,436.0,0.0,61.41200545702592,54.3085993557703,40.08336776630012,7.099589025880262,9003,0,146.6,0.01858799454297408,0.07435197817189632,724.5999999999999,0.08048428301677217,0.046306786626679995,0.03417749639009219,94.39196712207041,1.354891127721807
SmartBFT_b300_tps150,SmartBFT,300,150,retrieveEvidenceAndLog,RETRIEVE,5,orderer,4,2.2475,8.65,166.25,185.0,421.4,311.8,436.0,0.0,61.53214774281806,54.7876211649622,40.5381591818586,7.0857269897732325,8996,0,146.2,0.01537277701778386,0.06149110807113544,733.2,0.0815028901734104,0.04684304135171187,0.034659848821698536,95.3257803468208,1.3515073765234122
SmartBFT_b300_tps150,SmartBFT,300,150,submitEvidence,SUBMIT,1,orderer,4,1.6525,5.17,139.75,199.0,521.9,383.70000000000005,556.0,0.0,61.509562841530055,67.87887617990005,49.90443531371461,9.039244863964464,9005,0,146.4,0.01128756830601093,0.04515027322404372,905.6,0.10056635202665186,0.05795669072737368,0.042609661299278186,117.78331149361466,1.3601772217878547
SmartBFT_b300_tps150,SmartBFT,300,150,submitEvidence,SUBMIT,2,orderer,4,1.73,6.05,138.25,200.0,533.0,396.0,556.0,0.0,61.76268861454046,69.03844530816214,51.293103831204895,9.002198778456414,9005,0,145.8,0.011865569272976679,0.047462277091906716,929.0,0.10316490838423098,0.059189339255968906,0.043975569128262074,120.33154913936704,1.3459595959595958
SmartBFT_b300_tps150,SmartBFT,300,150,submitEvidence,SUBMIT,3,orderer,4,3.6075,11.59,141.5,199.0,565.0,427.0,556.0,0.0,62.79637377963738,71.97867851193782,54.398045530260966,8.854014436424208,9005,0,143.4,0.025156903765690374,0.1006276150627615,992.0,0.11016102165463632,0.06274292059966685,0.047418101054969464,126.37672404219879,1.323185011709602
SmartBFT_b300_tps150,SmartBFT,300,150,submitEvidence,SUBMIT,4,orderer,4,1.9225,7.19,143.25,201.0,552.0,414.2,556.0,0.0,62.18922651933701,71.00908384230983,53.28254081066075,8.940455302609662,9005,0,144.8,0.013276933701657459,0.053107734806629836,966.2,0.10729594669627986,0.06129927817878956,0.045996668517490284,124.29162465297058,1.3326895219700627
SmartBFT_b300_tps150,SmartBFT,300,150,submitEvidence,SUBMIT,5,orderer,4,2.12,9.14,143.75,193.0,545.0,407.90000000000003,556.0,0.0,62.14630779848171,70.15702387562466,52.50834869516936,8.946629650194337,9005,0,144.9,0.014630779848171153,0.05852311939268461,952.9000000000001,0.10581898945030539,0.06052193225985564,0.045297057190449755,122.66537257079402,1.3361117921059082
SmartBFT_b300_tps200,SmartBFT,300,200,retrieveEvidenceAndLog,RETRIEVE,1,orderer,4,4.26,10.17,178.0,207.0,567.0,420.9,584.0,0.0,70.88009450679267,63.995400000000004,47.50558,8.239266666666667,12000,0,169.3,0.025162433549911396,0.10064973419964558,987.9,0.082325,0.04725,0.035074999999999995,111.50098,1.3471133285816108
SmartBFT_b300_tps200,SmartBFT,300,200,retrieveEvidenceAndLog,RETRIEVE,2,orderer,4,3.55,7.77,176.75,202.0,557.0,412.9,580.0,0.0,72.09891435464415,61.80398193073448,45.81483687468629,8.04450393173833,11954,0,165.8,0.021411338962605546,0.08564535585042218,969.9,0.0811360214154258,0.04659528191400368,0.03454073950142211,107.61881880542077,1.348994914022766
SmartBFT_b300_tps200,SmartBFT,300,200,retrieveEvidenceAndLog,RETRIEVE,3,orderer,4,3.915,11.8,180.0,211.0,589.0,442.9,584.0,0.0,76.60919540229885,61.50697674418605,46.25032258064516,7.623105776444111,11997,0,156.6,0.025,0.1,1031.9,0.08601316995915646,0.04909560723514212,0.036917562724014336,107.75729932483121,1.3298713027771507
SmartBFT_b300_tps200,SmartBFT,300,200,retrieveEvidenceAndLog,RETRIEVE,4,orderer,4,5.0925,18.67,182.75,210.0,622.0,477.1,584.0,0.0,77.62953367875647,64.09931586851327,49.16685466377441,7.5229100617386955,11986,0,154.4,0.032982512953367876,0.1319300518134715,1099.1,0.09169864842316035,0.051893876188887036,0.03980477223427332,113.26617053228767,1.3037099140641375
SmartBFT_b300_tps200,SmartBFT,300,200,retrieveEvidenceAndLog,RETRIEVE,5,orderer,4,4.4775,13.0,176.75,210.0,562.0,419.29999999999995,576.0,0.0,72.29598051157126,62.18879622609721,46.39815348327857,7.967247915087187,11871,0,164.2,0.027268574908647994,0.10907429963459198,981.3,0.08266363406621177,0.04734226265689495,0.03532137140931682,108.58694970937577,1.3403291199618415
SmartBFT_b300_tps200,SmartBFT,300,200,submitEvidence,SUBMIT,1,orderer,4,4.9125,24.85,166.75,224.0,812.0,628.3,736.0,0.0,78.94910773298082,82.28085391377147,63.666330682293854,9.322461280870659,11945,0,151.3,0.03246860541969596,0.12987442167878385,1440.3,0.12057764755127669,0.06797823357053161,0.05259941398074508,145.9471845960653,1.2923762533821423
SmartBFT_b300_tps200,SmartBFT,300,200,submitEvidence,SUBMIT,2,orderer,4,4.025,12.5,162.0,210.0,739.0,554.4,740.0,0.0,75.93295382669197,77.85815910037483,58.409422740524775,9.745439400249895,12005,0,158.1,0.02545857052498419,0.10183428209993677,1293.4,0.1077384423157018,0.06155768429820908,0.04618075801749271,136.2675818408996,1.332972582972583
SmartBFT_b300_tps200,SmartBFT,300,200,submitEvidence,SUBMIT,3,orderer,4,3.345,13.95,159.0,218.0,752.0,566.8,740.0,0.0,78.00910865322057,77.11919933277731,58.12654545454544,9.486071726438698,11990,0,153.7,0.021763175016265453,0.08705270006506181,1318.8,0.10999165971643035,0.06271893244370308,0.04727272727272727,135.24574478732276,1.3267466478475656
SmartBFT_b300_tps200,SmartBFT,300,200,submitEvidence,SUBMIT,4,orderer,4,3.6550000000000002,13.13,162.75,234.0,740.0,555.4,740.0,0.0,74.4727047146402,79.49221157850896,59.662127446897124,9.93652644731362,12005,0,161.2,0.022673697270471468,0.09069478908188587,1295.4,0.10790503956684716,0.061640982923781756,0.04626405664306539,139.15433902540607,1.3323730644580483
SmartBFT_b300_tps200,SmartBFT,300,200,submitEvidence,SUBMIT,5,orderer,4,3.475,10.89,161.25,220.0,751.0,566.7,740.0,0.0,75.69987389659521,79.36605030817924,59.889135432283865,9.77544561052807,12006,0,158.6,0.02191046658259773,0.08764186633039092,1317.7,0.10975345660503082,0.062552057304681,0.047201399300349826,139.2551857404631,1.325216163755073
SmartBFT_b300_tps50,SmartBFT,300,50,retrieveEvidenceAndLog,RETRIEVE,1,orderer,4,0.7425,1.43,144.75,156.0,135.0,98.55,147.2,0.0,60.707070707070706,17.790349417637273,12.986955074875208,2.4247587354409315,3005,0,49.5,0.015000000000000001,0.060000000000000005,233.55,0.07772046589018303,0.04492512479201331,0.032795341098169714,30.77730449251248,1.3698630136986303
SmartBFT_b300_tps50,SmartBFT,300,50,retrieveEvidenceAndLog,RETRIEVE,2,orderer,4,0.845,1.74,146.0,161.0,135.4,99.08,147.2,0.0,61.07723577235772,17.734921797004993,12.977666555740434,2.410063227953411,3005,0,49.2,0.01717479674796748,0.06869918699186991,234.48000000000002,0.07802995008319469,0.04505823627287854,0.03297171381031614,30.712588352745428,1.366572466693581
SmartBFT_b300_tps50,SmartBFT,300,50,retrieveEvidenceAndLog,RETRIEVE,3,orderer,4,0.8475,1.76,146.0,161.0,136.3,99.89999999999999,147.2,0.0,61.4519427402863,17.743946755407656,13.005284525790348,2.39536772046589,3005,0,48.9,0.017331288343558283,0.06932515337423313,236.2,0.07860232945091514,0.045357737104825296,0.03324459234608985,30.749231281198004,1.3643643643643646
SmartBFT_b300_tps50,SmartBFT,300,50,retrieveEvidenceAndLog,RETRIEVE,4,orderer,4,0.9375,2.0,145.5,164.0,135.5,99.16,147.2,0.0,61.20162932790224,17.711946755407656,12.961746422628952,2.4051647254575705,3005,0,49.1,0.019093686354378817,0.07637474541751527,234.66,0.07808985024958402,0.04509151414309484,0.03299833610648918,30.673693178036608,1.3664784187172248
SmartBFT_b300_tps50,SmartBFT,300,50,retrieveEvidenceAndLog,RETRIEVE,5,orderer,4,0.8875,1.96,145.75,161.0,135.3,98.81,147.2,0.0,61.20162932790224,17.685803660565725,12.915996006655575,2.4051647254575705,3005,0,49.1,0.018075356415478614,0.07230142566191446,234.11,0.07790682196339435,0.045024958402662234,0.03288186356073211,30.6017996672213,1.3692946058091287
SmartBFT_b300_tps50,SmartBFT,300,50,submitEvidence,SUBMIT,1,orderer,4,0.92,1.89,85.625,112.0,171.60000000000002,125.37,186.4,0.0,61.326530612244895,22.3850915141431,16.35442262895175,3.0394675540765395,3005,0,49.0,0.018775510204081632,0.07510204081632653,296.97,0.0988252911813644,0.05710482529118137,0.04172046589018303,38.73951414309485,1.3687485044268966
SmartBFT_b300_tps50,SmartBFT,300,50,submitEvidence,SUBMIT,2,orderer,4,0.8275,1.67,87.675,115.0,175.6,129.45,186.0,0.0,61.20162932790224,22.953637271214642,16.921118136439265,3.039134775374376,3005,0,49.1,0.01685336048879837,0.06741344195519348,305.04999999999995,0.10151414309484191,0.058435940099833605,0.043078202995008315,39.87475540765391,1.3565083043646198
SmartBFT_b300_tps50,SmartBFT,300,50,submitEvidence,SUBMIT,3,orderer,4,0.9425,1.97,87.275,117.0,175.7,129.67,186.0,0.0,61.4519427402863,22.873158069883527,16.880833277870213,3.0267554076539103,3005,0,48.9,0.019274028629856853,0.07709611451942741,305.37,0.1016206322795341,0.05846921797004991,0.04315141430948419,39.75399134775374,1.3549780211305624
SmartBFT_b300_tps50,SmartBFT,300,50,submitEvidence,SUBMIT,4,orderer,4,0.9225000000000001,2.02,87.4,118.0,176.0,129.93,186.0,0.0,61.326530612244895,22.959068219633945,16.949271214642266,3.032945091514143,3005,0,49.0,0.0188265306122449,0.0753061224489796,305.93,0.10180698835274543,0.05856905158069883,0.04323793677204659,39.908339434276215,1.3545755406757483
SmartBFT_b300_tps50,SmartBFT,300,50,submitEvidence,SUBMIT,5,orderer,4,0.9225,1.9,87.575,119.0,172.0,125.8,186.4,0.0,61.326530612244895,22.437271214642266,16.410515806988354,3.0394675540765395,3005,0,49.0,0.018826530612244898,0.07530612244897959,297.8,0.09910149750415974,0.05723793677204659,0.04186356073211314,38.84778702163062,1.3672496025437202
